LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
3f2f855c68b59b0870891b06370f71d04bdde23f93c9b7fe27d12c1cb43fd555,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,£400 - £800
434838869a53454842376058ded1d61cafcf9d53c712ec89a6861a582bbf1644,1,Draught proofing,Draught proofing,10.0,,£150 - £250
434838869a53454842376058ded1d61cafcf9d53c712ec89a6861a582bbf1644,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£800 - £1,600"
434838869a53454842376058ded1d61cafcf9d53c712ec89a6861a582bbf1644,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
531fff2549c3d5be60584801f9db1827341b8bbaa6f61322954aa8ed59a0fbf9,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
531fff2549c3d5be60584801f9db1827341b8bbaa6f61322954aa8ed59a0fbf9,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
531fff2549c3d5be60584801f9db1827341b8bbaa6f61322954aa8ed59a0fbf9,3,Draught proofing,Draught proofing,10.0,,£150 - £250
531fff2549c3d5be60584801f9db1827341b8bbaa6f61322954aa8ed59a0fbf9,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
57c823e4747f68bc0380ace40272bba141a5d7dd8d6a01cb3cb563ebab8e6497,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
57c823e4747f68bc0380ace40272bba141a5d7dd8d6a01cb3cb563ebab8e6497,2,Draught proofing,Draught proofing,10.0,,£150 - £250
57c823e4747f68bc0380ace40272bba141a5d7dd8d6a01cb3cb563ebab8e6497,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
79b75e87b6b78391b3b30ef4abece621ececacadddceb5e3bdf97439890788d8,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
79b75e87b6b78391b3b30ef4abece621ececacadddceb5e3bdf97439890788d8,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
89e052a48fbd0b72a5c7e5a1b0e72a776243ecdbf8cdb52cce2fc158a4e2505e,1,Draught proofing,Draught proofing,10.0,,£150 - £250
89e052a48fbd0b72a5c7e5a1b0e72a776243ecdbf8cdb52cce2fc158a4e2505e,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
89e052a48fbd0b72a5c7e5a1b0e72a776243ecdbf8cdb52cce2fc158a4e2505e,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
8c8dd49aca527570d498f8cedf664b32aa2fbb5554f8dcb5f848b124abc1a24a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
8c8dd49aca527570d498f8cedf664b32aa2fbb5554f8dcb5f848b124abc1a24a,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
8c8dd49aca527570d498f8cedf664b32aa2fbb5554f8dcb5f848b124abc1a24a,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
8c8dd49aca527570d498f8cedf664b32aa2fbb5554f8dcb5f848b124abc1a24a,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
b1437202491d0c4b248de62d7599ce91f5e999140aa327d657b75dbd1fe5d3f4,1,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
b9def284fa30dbc7c302e33533c7f6cc160bd6b263c1cf3c2ad8dcb7809a5f3a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d07c43f1c13dd5ed54c1aa3485ba3fbba959ebeab976cdd6d1a38e4803621435,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d5a6ba4c1a949d58e452ecb4ccaba043cd41fc92d04a7eeb30f95d7aebef33d0,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d5a6ba4c1a949d58e452ecb4ccaba043cd41fc92d04a7eeb30f95d7aebef33d0,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
d5a6ba4c1a949d58e452ecb4ccaba043cd41fc92d04a7eeb30f95d7aebef33d0,3,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,£400 - £800
dc3a18ecb8f8d7984bf18bfca421087cc672d65024e259ed9fb1d64fb32e7b54,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
dc3a18ecb8f8d7984bf18bfca421087cc672d65024e259ed9fb1d64fb32e7b54,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
dc3a18ecb8f8d7984bf18bfca421087cc672d65024e259ed9fb1d64fb32e7b54,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
e36bfe952b17c916356f06ee94f9ffd800eddaa85ac6776e36f84214d566fc9d,1,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
e4d6cfcc35308be55c8527b2777038d5b2016e070c93c12f0ef85a77bd0e5d18,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e4d6cfcc35308be55c8527b2777038d5b2016e070c93c12f0ef85a77bd0e5d18,2,Heating controls (room thermostat and TRVs),Heating controls (room thermostat and TRVs),12.0,,£220 - £250
edd21e105cbd26f48b5c1224dfb391d4532c53c7443d50b2488290c723d9aa43,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
edd21e105cbd26f48b5c1224dfb391d4532c53c7443d50b2488290c723d9aa43,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,£400 - £800
fe427328a58268b8a290f49e8150f5e58c5ba76978e6314b0a25a9542f331d46,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
fe427328a58268b8a290f49e8150f5e58c5ba76978e6314b0a25a9542f331d46,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
fe427328a58268b8a290f49e8150f5e58c5ba76978e6314b0a25a9542f331d46,3,Draught proofing,Draught proofing,10.0,,£150 - £250
fe427328a58268b8a290f49e8150f5e58c5ba76978e6314b0a25a9542f331d46,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
046def497e9d061a9c6f9ad750d8174260ffc5b2838da67c2099dd9eb12c1c05,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
046def497e9d061a9c6f9ad750d8174260ffc5b2838da67c2099dd9eb12c1c05,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
05cd3898b8be85cb43e1fdb4d04300051f586ee3f08f109a043710240cf64ff7,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,"£900 - £1,200"
05cd3898b8be85cb43e1fdb4d04300051f586ee3f08f109a043710240cf64ff7,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
05cd3898b8be85cb43e1fdb4d04300051f586ee3f08f109a043710240cf64ff7,3,Draught proofing,Draught proofing,10.0,,£150 - £250
05cd3898b8be85cb43e1fdb4d04300051f586ee3f08f109a043710240cf64ff7,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
05cd3898b8be85cb43e1fdb4d04300051f586ee3f08f109a043710240cf64ff7,5,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
0f5e5b193edb75adf1cacfe8a08f517a7e1000c277465a4be88872c822c41537,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
12972b9b0400d890e2c73ddccaeeef129169e2751d5625519a2a7b66dddfe543,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
12972b9b0400d890e2c73ddccaeeef129169e2751d5625519a2a7b66dddfe543,2,Draught proofing,Draught proofing,10.0,,£150 - £250
12972b9b0400d890e2c73ddccaeeef129169e2751d5625519a2a7b66dddfe543,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
1c56e3598c7cfb7d86c8f33c775ec454480efa42561fde232caad0bf47cc3599,1,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
1e84c3069eb5fcb9ea59e85ba251f6f29d130d5fddc01f7054f7ea528f12ef53,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
2958cd3a1644598cd6298f867e27300c31ffe6fdbcf73ede3cdfaa64ebf519e3,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2b02b84b5a0f820b0199283ce76d5f33dc2513f79326010adaafb724dc7e3d0d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2b02b84b5a0f820b0199283ce76d5f33dc2513f79326010adaafb724dc7e3d0d,2,High heat retention storage heaters and dual immersion cylinder and dual rate meter,High heat retention storage heaters,61.0,,£400 - £800
2b02b84b5a0f820b0199283ce76d5f33dc2513f79326010adaafb724dc7e3d0d,3,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
2f67d040bb060066740735645e2eb8d0546eb338f98f9230582c4e3adbf3d3c2,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
4238ed3f880cdcb6367968ad6a2628d8b83eb0d319cf28583af15dde09d833a6,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
4238ed3f880cdcb6367968ad6a2628d8b83eb0d319cf28583af15dde09d833a6,2,Draught proofing,Draught proofing,10.0,,£150 - £250
4238ed3f880cdcb6367968ad6a2628d8b83eb0d319cf28583af15dde09d833a6,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
480448f09b32d71820c78b98f730ae0814c6ba7ee94d75874b7e0bd1d57adbc9,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
480448f09b32d71820c78b98f730ae0814c6ba7ee94d75874b7e0bd1d57adbc9,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
480448f09b32d71820c78b98f730ae0814c6ba7ee94d75874b7e0bd1d57adbc9,3,Draught proofing,Draught proofing,10.0,,£150 - £250
64aecd00bbe5f76387d84a3ad7a9702b68c9c8a93ceefe4c7855464ee53e43eb,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
6b4b0fdaf1d59acad3d3301ef631a6829dac6108bb69301b941677804b793390,1,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
6b4b0fdaf1d59acad3d3301ef631a6829dac6108bb69301b941677804b793390,2,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
6d392ab2405e3e6f0cce99834a31413c25ae5ee970f06d894d4927b3def81244,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
707cae95f18d141ca50ce8b7c65afabc95f182a9bf154bf9d5f32cd775c307d1,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
707cae95f18d141ca50ce8b7c65afabc95f182a9bf154bf9d5f32cd775c307d1,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
8d4ca56b73ac710daaf0b8cfebe3f08e2bae02c16dedd5d2b435d396c157229d,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
8d4ca56b73ac710daaf0b8cfebe3f08e2bae02c16dedd5d2b435d396c157229d,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
93211d96a8ba94e8214f6b6e4e7dc0431826dd86d9126c91ba2e84388215fe4a,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,"£900 - £1,200"
93211d96a8ba94e8214f6b6e4e7dc0431826dd86d9126c91ba2e84388215fe4a,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
98cc6501ea2a34140c071c86f8868e373dd5bd7c1ba1b4c8271285c39f65c16d,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
98cc6501ea2a34140c071c86f8868e373dd5bd7c1ba1b4c8271285c39f65c16d,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
a1264749a3661c8889f20729f3af1694c286b34fa305181aa5b780186d4815b8,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
a1264749a3661c8889f20729f3af1694c286b34fa305181aa5b780186d4815b8,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
a20c2330a252a3283cb8f206ba0cdc5fd1593ea6762f5b7d98087a217e25ba3a,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
a20c2330a252a3283cb8f206ba0cdc5fd1593ea6762f5b7d98087a217e25ba3a,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£150 - £175
a20c2330a252a3283cb8f206ba0cdc5fd1593ea6762f5b7d98087a217e25ba3a,3,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
a4f4b6865684d727bcf5ea5b470b1833fae9cc94b778714d20c790d0b17004ba,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
a4f4b6865684d727bcf5ea5b470b1833fae9cc94b778714d20c790d0b17004ba,2,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
ae4337305986635851dfecb8b1087ac1e1fc52774b8def37a0caaa89308eda66,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
bce9ab23f6638ee149e53e7a50272dc2fc47b66063f8c1229074cd50a9a4d79b,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
bce9ab23f6638ee149e53e7a50272dc2fc47b66063f8c1229074cd50a9a4d79b,2,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
c234d4ec9a307e812f3b3128dc7f6e1dff8b49280395d5baaf924cc6005474a4,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
c234d4ec9a307e812f3b3128dc7f6e1dff8b49280395d5baaf924cc6005474a4,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
d059d7112e81d62316519ca2db6161deb963bad926b4f69314cdd497821201c8,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
d059d7112e81d62316519ca2db6161deb963bad926b4f69314cdd497821201c8,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d4a928ed3936c93e25bd6e826f7dca778685f8adbabf6ac33c0cabb89fd8e93d,1,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
d6aa1e79087a24138735418060dcf6de210cf9e57d46729962c99880b04c1aff,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e2983d7d1f9994ac9aa642472cd1545c2a20f89187f62587cffdd5ca88060536,1,Draught proofing,Draught proofing,10.0,,£150 - £250
e2983d7d1f9994ac9aa642472cd1545c2a20f89187f62587cffdd5ca88060536,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£800 - £1,600"
e2983d7d1f9994ac9aa642472cd1545c2a20f89187f62587cffdd5ca88060536,3,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
e5e6a3f3d9f3e474d4ed2a1ed52d3b866a9d04239824c2a5bc0870476c71cf32,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
e5e6a3f3d9f3e474d4ed2a1ed52d3b866a9d04239824c2a5bc0870476c71cf32,2,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
e5e6a3f3d9f3e474d4ed2a1ed52d3b866a9d04239824c2a5bc0870476c71cf32,3,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
f7b28495ffd0530d2bd9213e69fd5ac4ddf6f3948bbf8571d72b513671e5fd89,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f7b28495ffd0530d2bd9213e69fd5ac4ddf6f3948bbf8571d72b513671e5fd89,2,Draught proofing,Draught proofing,10.0,,£150 - £250
f7b28495ffd0530d2bd9213e69fd5ac4ddf6f3948bbf8571d72b513671e5fd89,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
0484e578a8afef1648b2d479d26ae97ff9229deaf3bde28ebd6d5dbffdb2279c,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
082259cebf4b47d0b45f5c589e1a31e3113f58c08fc6ccacc8aa02a20133846c,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
0b12098e49d168907f3715f11e97790c7545b8262ca067a62c35081339b9eac5,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0ccbd986c40815a99544023603a555f13b7c34779d5843c76ef9a34adabeaea5,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0ccbd986c40815a99544023603a555f13b7c34779d5843c76ef9a34adabeaea5,2,Draught proofing,Draught proofing,10.0,,£150 - £250
0ccbd986c40815a99544023603a555f13b7c34779d5843c76ef9a34adabeaea5,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
10876356af123568f4cdb8c1a984290b353bd97bbfc54bd02baa6e622e4224c6,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
19b332c791c04f6fa3fec9013530e65a583222d95e89b8456ade64905b4202bb,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
19b332c791c04f6fa3fec9013530e65a583222d95e89b8456ade64905b4202bb,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
19b332c791c04f6fa3fec9013530e65a583222d95e89b8456ade64905b4202bb,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
252e300e097eb837d67d0b9b3d6f77da65f4bd1f8f966f96d0c56f746dac5acc,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
252e300e097eb837d67d0b9b3d6f77da65f4bd1f8f966f96d0c56f746dac5acc,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
31a9eb2525a4f059ec95c091c9d7e89b7ef9d40ad0f8a74e3d5c9ab1b465fb9d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
31a9eb2525a4f059ec95c091c9d7e89b7ef9d40ad0f8a74e3d5c9ab1b465fb9d,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
320a68e56d676c4a5210b013175026f411738096276a3d482ddd979ad1a2ed67,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
320a68e56d676c4a5210b013175026f411738096276a3d482ddd979ad1a2ed67,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
34731742059a60d939e3a80ac6b88e5a05ab8c206acc47cc33d7dd5483902414,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
3c5a0674e75fc772a900ea772e51edac6dc196553b317ca43b914526d541b8f1,1,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,£400 - £800
3f29149864a593ea9313591fc40d8a477ac1f09d562d728558acbf8010580a5e,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
3f29149864a593ea9313591fc40d8a477ac1f09d562d728558acbf8010580a5e,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
3f29149864a593ea9313591fc40d8a477ac1f09d562d728558acbf8010580a5e,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£120 - £140
40cf3acf273b02ce933a78481bb21f64b02682e57afa7619e23398cc752c2618,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
45d7bc63f4094902da02e5984d0a2457a942fe2db313575539030c5eb0a1b20a,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
45d7bc63f4094902da02e5984d0a2457a942fe2db313575539030c5eb0a1b20a,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
4e494ca8ea95d5b802bd5ea41b5165500b6fa5ebed39e00fb5cd55a75d2ce1cd,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£150 - £175
4e494ca8ea95d5b802bd5ea41b5165500b6fa5ebed39e00fb5cd55a75d2ce1cd,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,£400 - £800
5129cf64df0fa0c6e652c55462d7c47bef8824069958b062346ead577a908e2a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5129cf64df0fa0c6e652c55462d7c47bef8824069958b062346ead577a908e2a,2,Draught proofing,Draught proofing,10.0,,£150 - £250
5129cf64df0fa0c6e652c55462d7c47bef8824069958b062346ead577a908e2a,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
5129cf64df0fa0c6e652c55462d7c47bef8824069958b062346ead577a908e2a,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
547ce4212a8e2af81890f56c5527b0699267140bda0cebdd0e7d8c9bb8451ff2,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
547ce4212a8e2af81890f56c5527b0699267140bda0cebdd0e7d8c9bb8451ff2,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
